datetime,ppm,temp,rh,class
2021-10-11 07:27:45,436.52,27.08,71.2,2
2021-10-11 07:28:08,430.02,27.07,71.18,2
2021-10-11 07:28:31,430.02,27.1,71.23,2
2021-10-11 07:28:54,449.86,27.13,71.25,2
2021-10-11 07:29:16,430.02,27.14,71.17,2
2021-10-11 07:29:39,430.02,27.14,71.14,2
2021-10-11 07:30:01,436.52,27.15,71.19,2
2021-10-11 07:30:24,430.02,27.16,71.21,2
2021-10-11 07:30:47,430.02,27.16,71.2,2
2021-10-11 07:31:09,423.63,27.16,71.2,2
2021-10-11 07:31:32,399.17,27.16,71.22,2
2021-10-11 07:31:55,436.52,27.16,71.25,2
2021-10-11 07:32:18,411.19,27.18,71.29,2
2021-10-11 07:32:40,399.17,27.25,71.27,2
2021-10-11 07:33:03,365.5,27.27,71.2,2
2021-10-11 07:41:44,345.09,27.42,70.58,3
2021-10-11 07:42:07,392.35,27.42,70.59,3
2021-10-11 07:42:30,460.7,27.42,70.55,3
2021-10-11 07:42:52,460.7,27.42,70.53,3
2021-10-11 07:43:15,460.7,27.42,70.39,3
2021-10-11 07:43:38,421.84,27.42,70.37,3
2021-10-11 07:44:00,467.58,27.44,70.38,3
2021-10-11 07:44:23,392.35,27.46,70.23,3
2021-10-11 07:44:46,415.74,27.43,70.25,3
2021-10-11 07:45:08,460.7,27.47,70.29,3
2021-10-11 07:45:31,481.69,27.46,70.31,3
2021-10-11 07:45:53,460.7,27.46,70.3,3
2021-10-11 07:46:16,398.05,27.45,70.26,3
2021-10-11 07:46:39,460.7,27.46,70.23,3
2021-10-11 07:47:01,453.94,27.47,70.36,3
2021-10-11 07:47:24,453.94,27.48,70.36,3
2021-10-11 07:47:47,453.94,27.49,70.35,3
2021-10-11 07:48:09,447.3,27.49,69.98,3
2021-10-11 07:48:32,460.7,27.46,70.06,3
2021-10-11 07:48:55,398.05,27.45,70.16,3
2021-10-11 07:49:17,386.75,27.46,70.17,3
2021-10-11 07:49:40,392.35,27.48,70.23,3
2021-10-11 07:50:03,453.94,27.49,70.19,3
2021-10-11 07:50:25,453.94,27.5,70.19,3
2021-10-11 07:50:48,453.94,27.51,70.24,3
2021-10-11 07:51:10,453.94,27.54,70.24,3
2021-10-11 07:51:33,398.05,27.54,70.21,3
2021-10-11 07:51:56,460.7,27.55,70.19,3
2021-10-11 07:52:18,460.7,27.57,70.18,3
2021-10-11 07:52:41,460.7,27.57,69.98,3
2021-10-11 07:53:04,460.7,27.59,70.1,3
2021-10-11 07:53:27,460.7,27.6,70.1,3
2021-10-11 07:53:49,415.74,27.63,70.08,3
2021-10-11 07:54:12,467.58,27.63,70.07,3
2021-10-11 07:54:34,467.58,27.62,70.0,3
2021-10-11 07:54:57,467.58,27.62,70.02,3
2021-10-11 07:55:20,460.7,27.57,69.99,3
2021-10-11 07:55:42,467.58,27.57,70.0,3
2021-10-11 07:56:05,460.7,27.58,70.0,3
2021-10-11 07:56:28,474.57,27.55,70.06,3
2021-10-11 07:56:50,467.58,27.54,70.01,3
2021-10-11 07:57:13,467.58,27.53,70.04,3
2021-10-11 07:57:36,460.7,27.51,70.08,3
2021-10-11 07:57:58,421.84,27.52,70.15,3
2021-10-11 07:58:21,474.57,27.54,70.12,3
2021-10-11 07:58:44,421.84,27.61,70.17,3
2021-10-11 07:59:06,467.58,27.62,70.05,3
2021-10-11 07:59:29,460.7,27.62,70.04,3
2021-10-11 07:59:51,460.7,27.61,70.03,3
2021-10-11 08:00:14,467.58,27.61,70.08,3
2021-10-11 08:00:37,474.57,27.61,70.09,3
2021-10-11 08:00:59,460.7,27.58,69.84,3
2021-10-11 08:01:22,474.57,27.57,69.93,3
2021-10-11 08:01:44,474.57,27.59,69.91,3
2021-10-11 08:02:07,474.57,27.6,69.79,3
2021-10-11 08:02:30,481.69,27.61,69.9,3
2021-10-11 08:02:52,434.35,27.64,69.75,3
2021-10-11 08:03:15,481.69,27.63,69.77,3
2021-10-11 08:03:38,421.84,27.64,69.72,3
2021-10-11 08:04:00,474.57,27.62,69.46,3
2021-10-11 08:04:23,474.57,27.62,69.54,3
2021-10-11 08:04:46,415.74,27.61,69.38,3
2021-10-11 08:05:08,460.7,27.59,69.33,3
2021-10-11 08:05:31,460.7,27.57,69.38,3
2021-10-11 08:05:53,467.58,27.56,69.43,3
2021-10-11 08:06:16,415.74,27.57,69.46,3
2021-10-11 08:06:39,460.7,27.58,69.47,3
2021-10-11 08:07:01,460.7,27.6,69.52,3
2021-10-11 08:07:24,467.58,27.61,69.52,3
2021-10-11 08:07:47,415.74,27.61,69.51,3
2021-10-11 08:08:09,474.57,27.62,69.56,3
2021-10-11 08:08:32,415.74,27.63,69.6,3
2021-10-11 08:08:54,467.58,27.63,69.69,3
2021-10-11 08:09:17,460.7,27.63,69.62,3
2021-10-11 08:09:40,460.7,27.65,69.61,3
2021-10-11 08:10:02,460.7,27.64,69.59,3
2021-10-11 08:10:25,460.7,27.64,69.67,3
2021-10-11 08:10:48,460.7,27.62,69.71,3
2021-10-11 08:11:10,447.3,27.6,69.67,3
2021-10-11 08:11:33,460.7,27.6,69.53,3
2021-10-11 08:11:55,415.74,27.62,69.61,3
2021-10-11 08:12:18,415.74,27.66,69.84,3
2021-10-11 08:12:41,460.7,27.67,69.8,3
2021-10-11 08:13:03,453.94,27.67,69.68,3
2021-10-11 08:13:26,460.7,27.67,69.65,3
2021-10-11 08:13:49,460.7,27.67,69.6,3
2021-10-11 08:14:11,460.7,27.67,69.56,3
2021-10-11 08:14:34,460.7,27.67,69.54,3
2021-10-11 08:14:57,460.7,27.68,69.49,3
2021-10-11 08:15:19,460.7,27.69,69.55,3
2021-10-11 08:15:42,460.7,27.7,69.48,3
2021-10-11 08:16:04,409.75,27.69,69.51,3
2021-10-11 08:16:27,460.7,27.69,69.45,3
2021-10-11 08:16:50,460.7,27.7,69.45,3
2021-10-11 08:17:12,460.7,27.73,69.47,3
2021-10-11 08:17:35,460.7,27.73,69.49,3
2021-10-11 08:17:57,460.7,27.7,69.24,3
2021-10-11 08:18:20,409.75,27.69,69.45,3
2021-10-11 08:18:43,460.7,27.69,69.41,3
2021-10-11 08:19:05,460.7,27.7,69.57,3
2021-10-11 08:19:28,460.7,27.72,69.39,3
2021-10-11 08:19:51,398.05,27.74,69.32,3
2021-10-11 08:20:13,460.7,27.76,69.37,3
2021-10-11 08:20:36,460.7,27.78,69.36,3
2021-10-11 08:20:58,398.05,27.79,69.36,3
2021-10-11 08:21:21,398.05,27.77,69.37,3
2021-10-11 08:21:44,460.7,27.78,69.42,3
2021-10-11 08:22:06,409.75,27.79,69.36,3
2021-10-11 08:22:29,460.7,27.81,69.25,3
2021-10-11 08:22:52,460.7,27.82,69.24,3
2021-10-11 08:23:14,460.7,27.84,69.32,3
2021-10-11 08:23:37,409.75,27.85,69.25,3
2021-10-11 08:24:00,460.7,27.84,69.33,3
2021-10-11 08:24:22,453.94,27.87,69.23,3
2021-10-11 08:25:05,335.5,27.86,69.03,3
2021-10-11 08:25:27,317.23,27.87,69.06,3
2021-10-11 08:25:50,345.09,27.86,68.91,3
2021-10-11 08:26:12,350.0,27.86,68.79,3
2021-10-11 08:26:35,350.0,27.84,68.85,3
2021-10-11 08:26:58,365.23,27.86,68.96,3
2021-10-11 08:27:20,365.23,27.87,69.02,3
2021-10-11 08:27:43,365.23,27.87,68.95,3
2021-10-11 08:28:06,365.23,27.87,69.09,3
2021-10-11 08:28:29,365.23,27.87,69.07,3
2021-10-11 08:28:51,365.23,27.87,69.03,3
2021-10-11 08:29:14,340.25,27.89,69.05,3
2021-10-11 08:29:37,340.25,27.89,69.12,3
2021-10-11 08:29:59,340.25,27.9,69.1,3
2021-10-11 08:30:22,340.25,27.9,69.06,3
2021-10-11 08:30:45,340.25,27.9,69.17,3
2021-10-11 08:31:07,340.25,27.91,69.16,3
2021-10-11 08:31:30,308.52,27.9,69.2,3
2021-10-11 08:31:52,340.25,27.91,69.35,3
2021-10-11 08:32:15,340.25,27.91,69.37,3
2021-10-11 08:33:01,217.0,27.91,69.38,3
2021-10-11 08:33:23,403.85,27.91,69.31,3
2021-10-11 08:33:46,421.84,27.91,69.02,3
2021-10-11 08:34:09,434.35,27.9,69.18,3
2021-10-11 08:34:31,440.77,27.9,69.12,3
2021-10-11 08:34:54,381.23,27.9,69.06,3
2021-10-11 08:35:17,381.23,27.9,69.05,3
2021-10-11 08:35:39,434.35,27.9,68.95,3
2021-10-11 08:36:02,440.77,27.91,69.0,3
2021-10-11 08:36:24,440.77,27.91,69.01,3
2021-10-11 08:36:47,447.3,27.92,69.09,3
2021-10-11 08:37:10,447.3,27.92,69.12,3
2021-10-11 08:37:33,447.3,27.93,69.11,3
2021-10-11 08:37:55,447.3,27.92,69.11,3
2021-10-11 08:38:18,447.3,27.94,69.16,3
2021-10-11 08:38:41,453.94,27.95,69.21,3
2021-10-11 08:39:03,453.94,27.95,69.14,3
2021-10-11 08:39:26,453.94,27.95,69.15,3
2021-10-11 08:39:48,447.3,27.94,69.11,3
2021-10-11 08:40:11,398.05,27.95,69.14,3
2021-10-11 08:40:34,460.7,27.93,69.04,3
2021-10-11 08:40:56,453.94,27.92,69.06,3
2021-10-11 08:41:19,453.94,27.87,69.04,3
2021-10-11 08:41:42,453.94,27.87,69.09,3
2021-10-11 08:42:04,453.94,27.87,69.03,3
2021-10-11 08:42:27,447.3,27.84,68.79,3
2021-10-11 08:42:49,392.35,27.82,68.84,3
2021-10-11 08:43:12,447.3,27.8,68.92,3
2021-10-11 08:43:35,392.35,27.83,69.11,3
2021-10-11 08:43:57,453.94,27.85,69.04,3
2021-10-11 08:44:20,460.7,27.87,69.06,3
2021-10-11 08:44:43,460.7,27.88,69.03,3
2021-10-11 08:45:05,398.05,27.86,69.08,3
2021-10-11 08:45:28,453.94,27.87,69.09,3
2021-10-11 08:45:50,460.7,27.88,69.03,3
2021-10-11 08:46:13,467.58,27.89,69.04,3
2021-10-11 08:46:36,460.7,27.91,68.98,3
2021-10-11 08:46:58,460.7,27.91,69.06,3
2021-10-11 08:47:21,474.57,27.92,69.35,3
2021-10-11 08:47:44,460.7,27.9,68.71,3
2021-10-11 08:48:06,467.58,27.87,69.15,3
2021-10-11 08:48:29,474.57,27.87,68.99,3
2021-10-11 08:48:51,460.7,27.87,69.09,3
2021-10-11 08:49:14,467.58,27.85,68.82,3
2021-10-11 08:49:37,460.7,27.85,68.96,3
2021-10-11 08:49:59,460.7,27.86,68.88,3
2021-10-11 08:50:22,460.7,27.92,69.0,3
2021-10-11 08:50:45,460.7,27.91,68.93,3
2021-10-11 08:51:07,460.7,27.9,68.87,3
2021-10-11 08:51:30,460.7,27.88,68.74,3
2021-10-11 08:51:53,460.7,27.86,68.62,3
2021-10-11 08:52:15,453.94,27.87,68.6,3
2021-10-11 08:52:38,460.7,27.88,68.8,3
2021-10-11 08:53:00,460.7,27.91,68.77,3
2021-10-11 08:53:23,460.7,27.92,68.8,3
2021-10-11 08:53:46,467.58,27.91,68.75,3
2021-10-11 08:54:08,460.7,27.93,68.72,3
2021-10-11 08:54:31,474.57,27.94,68.81,3
2021-10-11 08:54:54,403.85,27.93,68.17,3
2021-10-11 08:55:16,460.7,27.93,68.18,3
2021-10-11 08:55:39,460.7,27.91,68.11,3
2021-10-11 08:56:02,460.7,27.89,68.13,3
2021-10-11 08:56:24,415.74,27.89,68.3,3
2021-10-11 08:56:47,460.7,27.89,68.23,3
2021-10-11 08:57:09,460.7,27.9,68.42,3
2021-10-11 08:57:32,467.58,27.91,68.47,3
2021-10-11 08:57:55,460.7,27.92,68.46,3
2021-10-11 08:58:18,460.7,27.94,68.64,3
2021-10-11 08:58:40,460.7,27.94,68.59,3
2021-10-11 08:59:03,447.3,27.95,68.6,3
2021-10-11 08:59:26,440.77,27.96,68.47,3
2021-10-11 08:59:48,434.35,27.98,68.55,3
2021-10-11 09:00:11,421.84,27.99,68.5,2
2021-10-11 09:00:34,421.84,28.0,68.32,2
2021-10-11 09:00:56,421.84,28.04,68.34,2
2021-10-11 09:01:19,421.84,28.05,68.41,2
2021-10-11 09:01:42,375.81,28.04,68.47,2
2021-10-11 09:02:04,421.84,28.05,68.53,2
2021-10-11 09:02:27,421.84,28.05,68.5,2
2021-10-11 09:02:50,421.84,28.06,68.51,2
2021-10-11 09:03:12,375.81,28.06,68.38,2
2021-10-11 09:03:35,375.81,28.07,68.01,2
2021-10-11 09:03:57,375.81,28.06,68.27,2
2021-10-11 09:04:20,421.84,28.07,67.92,2
2021-10-11 09:04:43,375.81,28.07,68.09,2
2021-10-11 09:05:05,421.84,28.08,68.18,2
2021-10-11 09:05:28,370.48,28.08,67.98,2
2021-10-11 09:05:51,415.74,28.09,68.07,2
2021-10-11 09:06:13,415.74,28.09,68.0,2
2021-10-11 09:06:36,398.05,28.08,68.06,2
2021-10-11 09:06:59,415.74,28.09,68.11,2
2021-10-11 09:07:21,375.81,28.11,68.22,2
2021-10-11 09:07:44,354.99,28.12,68.24,2
2021-10-11 09:08:07,415.74,28.12,68.2,2
2021-10-11 09:08:29,409.75,28.13,68.23,2
2021-10-11 09:08:52,409.75,28.15,68.05,2
2021-10-11 09:09:15,398.05,28.13,68.0,2
2021-10-11 09:09:38,398.05,28.11,67.84,2
2021-10-11 09:10:00,392.35,28.08,67.65,2
2021-10-11 09:10:23,392.35,28.08,67.61,2
2021-10-11 09:10:46,392.35,28.08,67.59,2
2021-10-11 09:11:08,392.35,28.08,67.45,2
2021-10-11 09:11:31,398.05,28.09,67.72,2
2021-10-11 09:11:54,403.85,28.12,67.82,2
2021-10-11 09:12:16,398.05,28.14,67.83,2
2021-10-11 09:12:39,398.05,28.15,67.72,2
2021-10-11 09:13:02,409.75,28.17,67.72,2
2021-10-11 09:13:48,403.85,28.19,67.75,2
2021-10-11 09:14:11,398.05,28.2,67.65,2
2021-10-11 09:14:34,409.75,28.21,67.6,2
2021-10-11 09:14:56,415.74,28.21,67.62,2
2021-10-11 09:15:19,409.75,28.21,67.47,2
2021-10-11 09:15:42,409.75,28.22,67.49,2
2021-10-11 09:16:05,415.74,28.22,67.52,2
2021-10-11 09:16:27,403.85,28.24,67.53,2
2021-10-11 09:16:50,403.85,28.23,67.23,2
2021-10-11 09:17:13,415.74,28.22,67.33,2
2021-10-11 09:17:35,409.75,28.22,67.29,2
2021-10-11 09:17:58,415.74,28.22,67.37,2
2021-10-11 09:18:21,415.74,28.23,67.38,2
2021-10-11 09:18:43,415.74,28.22,67.33,2
2021-10-11 09:19:06,421.84,28.22,67.14,2
2021-10-11 09:19:28,409.75,28.23,67.32,2
2021-10-11 09:19:51,415.74,28.23,67.42,2
2021-10-11 09:20:14,415.74,28.23,67.49,2
2021-10-11 09:20:36,370.48,28.23,67.43,2
2021-10-11 09:20:59,415.74,28.25,67.41,2
2021-10-11 09:21:22,375.81,28.22,67.74,2
2021-10-11 09:21:44,415.74,28.24,67.54,2
2021-10-11 09:22:07,421.84,28.24,67.58,2
2021-10-11 09:22:30,415.74,28.27,67.67,2
2021-10-11 09:22:52,421.84,28.29,67.65,2
2021-10-11 09:23:15,375.81,28.3,67.66,2
2021-10-11 09:23:38,415.74,28.31,67.58,2
2021-10-11 09:24:00,415.74,28.31,67.58,2
2021-10-11 09:24:23,421.84,28.3,67.49,2
2021-10-11 09:24:46,415.74,28.31,67.68,2
2021-10-11 09:25:09,415.74,28.32,67.6,2
2021-10-11 09:25:31,421.84,28.31,67.62,2
2021-10-11 09:25:54,375.81,28.31,67.61,2
2021-10-11 09:26:16,421.84,28.3,67.59,2
2021-10-11 09:26:39,421.84,28.3,67.6,2
2021-10-11 09:27:02,421.84,28.26,67.79,2
2021-10-11 09:27:24,421.84,28.28,67.96,2
2021-10-11 09:27:47,421.84,28.27,67.87,2
2021-10-11 09:28:10,421.84,28.27,67.76,2
2021-10-11 09:28:32,375.81,28.28,67.81,2
2021-10-11 09:28:55,345.09,28.3,67.87,2
2021-10-11 09:29:17,392.35,28.29,67.79,2
2021-10-11 09:29:40,392.35,28.3,67.66,2
2021-10-11 09:30:03,392.35,28.29,67.5,2
2021-10-11 09:30:26,398.05,28.3,67.55,2
2021-10-11 09:30:48,350.0,28.31,67.6,2
2021-10-11 09:31:11,398.05,28.31,67.66,3
2021-10-11 09:36:28,351.38,28.39,67.69,3
2021-10-11 09:36:51,410.93,28.43,67.59,3
2021-10-11 09:37:13,416.9,28.42,67.38,3
2021-10-11 09:37:36,416.9,28.42,67.32,3
2021-10-11 09:37:59,416.9,28.43,67.42,3
2021-10-11 09:38:21,416.9,28.42,67.44,3
2021-10-11 09:38:44,416.9,28.42,67.52,3
2021-10-11 09:39:07,410.93,28.43,67.44,3
2021-10-11 09:39:29,416.9,28.43,67.45,3
2021-10-11 09:39:52,382.52,28.44,67.52,3
2021-10-11 09:40:15,416.9,28.43,67.45,3
2021-10-11 09:40:37,416.9,28.44,67.44,3
2021-10-11 09:41:00,416.9,28.44,67.45,3
2021-10-11 09:41:22,405.05,28.44,67.5,3
2021-10-11 09:41:45,410.93,28.44,67.35,3
2021-10-11 09:42:08,405.05,28.43,67.16,3
2021-10-11 09:42:31,410.93,28.44,67.32,3
2021-10-11 09:42:53,416.9,28.45,67.3,3
2021-10-11 09:43:16,410.93,28.48,67.33,3
2021-10-11 09:43:39,410.93,28.48,67.35,3
2021-10-11 09:44:01,410.93,28.47,67.45,3
2021-10-11 09:44:24,410.93,28.49,67.45,3
2021-10-11 09:44:46,416.9,28.48,67.31,3
2021-10-11 09:45:09,416.9,28.48,67.31,3
2021-10-11 09:45:32,366.57,28.48,67.17,3
2021-10-11 09:45:55,410.93,28.49,67.24,3
2021-10-11 09:46:17,366.57,28.48,67.27,3
2021-10-11 09:46:40,410.93,28.49,67.27,3
2021-10-11 09:47:03,405.05,28.5,67.32,3
2021-10-11 09:47:25,405.05,28.51,67.35,3
2021-10-11 09:47:48,410.93,28.51,67.3,3
2021-10-11 09:48:10,410.93,28.49,67.36,3
2021-10-11 09:48:33,410.93,28.52,67.45,3
2021-10-11 09:48:56,410.93,28.52,67.39,3
2021-10-11 09:49:18,361.42,28.5,67.38,3
2021-10-11 09:49:41,410.93,28.49,67.47,3
2021-10-11 09:50:04,410.93,28.47,67.46,3
2021-10-11 09:50:26,361.42,28.44,67.51,3
2021-10-11 09:50:49,410.93,28.44,67.55,3
2021-10-11 09:51:12,361.42,28.44,67.6,3
2021-10-11 09:51:34,361.42,28.46,67.72,3
2021-10-11 09:51:57,405.05,28.47,67.71,3
2021-10-11 09:52:20,361.42,28.49,67.67,3
2021-10-11 09:52:42,410.93,28.5,67.72,3
2021-10-11 09:53:05,366.57,28.5,67.88,3
2021-10-11 09:53:28,410.93,28.5,67.88,3
2021-10-11 09:53:50,366.57,28.49,67.99,3
2021-10-11 09:54:13,399.28,28.5,67.91,3
2021-10-11 09:54:35,405.05,28.48,67.89,3
2021-10-11 09:54:58,405.05,28.48,67.9,3
2021-10-11 09:55:21,361.42,28.51,67.75,3
2021-10-11 09:55:43,405.05,28.53,67.77,3
2021-10-11 09:56:06,405.05,28.54,67.74,3
2021-10-11 09:56:29,405.05,28.52,67.65,3
2021-10-11 09:56:51,405.05,28.51,67.55,3
2021-10-11 09:57:14,399.28,28.5,67.29,3
2021-10-11 09:57:37,405.05,28.49,67.36,3
2021-10-11 09:58:00,399.28,28.48,67.46,3
2021-10-11 09:58:22,351.38,28.47,67.42,3
2021-10-11 09:58:45,399.28,28.48,67.48,3
2021-10-11 09:59:07,356.36,28.47,67.39,2
2021-10-11 09:59:30,399.28,28.46,67.49,2
2021-10-11 09:59:53,393.6,28.47,67.53,2
2021-10-11 10:00:15,393.6,28.47,67.57,2
2021-10-11 10:00:38,399.28,28.48,67.65,2
2021-10-11 10:01:01,399.28,28.49,67.52,2
2021-10-11 10:01:23,399.28,28.48,67.55,2
2021-10-11 10:01:46,399.28,28.49,67.71,2
2021-10-11 10:02:08,393.6,28.5,67.64,2
2021-10-11 10:02:31,399.28,28.49,67.72,2
2021-10-11 10:02:54,405.05,28.51,67.78,2
2021-10-11 10:03:16,399.28,28.52,67.76,2
2021-10-11 10:03:39,399.28,28.52,67.69,2
2021-10-11 10:04:02,399.28,28.52,67.79,2
2021-10-11 10:04:24,356.36,28.52,67.7,2
2021-10-11 10:04:47,399.28,28.52,67.84,2
2021-10-11 10:05:10,393.6,28.53,67.69,2
2021-10-11 10:05:32,393.6,28.53,67.62,2
2021-10-11 10:05:55,351.38,28.54,67.43,2
2021-10-11 10:06:18,393.6,28.53,67.46,2
2021-10-11 10:06:41,351.38,28.55,67.53,2
2021-10-11 10:07:03,388.01,28.55,67.3,2
2021-10-11 10:07:26,388.01,28.56,67.64,1
2021-10-11 10:07:49,366.57,28.56,67.32,1
2021-10-11 10:08:11,366.57,28.56,66.8,1
2021-10-11 10:08:34,366.57,28.55,67.1,1
2021-10-11 10:08:57,366.57,28.54,67.24,1
2021-10-11 10:09:20,366.57,28.56,67.46,1
2021-10-11 10:09:43,366.57,28.6,67.32,1
2021-10-11 10:10:05,366.57,28.61,66.91,1
2021-10-11 10:10:28,332.24,28.61,66.9,1
2021-10-11 10:10:50,366.57,28.62,66.88,1
2021-10-11 10:11:13,366.57,28.65,66.82,3
2021-10-11 10:11:36,366.57,28.65,66.92,3
2021-10-11 10:11:58,332.24,28.66,67.01,3
2021-10-11 10:12:21,366.57,28.68,66.94,3
2021-10-11 10:12:44,323.13,28.69,66.9,3
2021-10-11 10:13:07,361.42,28.69,66.7,3
2021-10-11 10:13:29,361.42,28.7,66.66,3
2021-10-11 10:13:52,314.3,28.72,66.49,3
2021-10-11 10:14:14,361.42,28.71,66.37,3
2021-10-11 10:14:37,361.42,28.71,66.36,3
2021-10-11 10:15:00,361.42,28.7,66.5,3
2021-10-11 10:15:22,356.36,28.69,66.67,3
2021-10-11 10:15:45,361.42,28.69,66.36,3
2021-10-11 10:16:08,356.36,28.69,66.21,3
2021-10-11 10:16:30,361.42,28.68,66.31,3
2021-10-11 10:16:53,356.36,28.68,66.12,3
2021-10-11 10:17:16,309.99,28.68,66.29,3
2021-10-11 10:17:38,351.38,28.67,66.03,3
2021-10-11 10:18:01,356.36,28.69,65.93,3
2021-10-11 10:18:23,361.42,28.7,66.16,3
2021-10-11 10:21:38,339.16,28.7,66.81,2
2021-10-11 10:22:01,339.16,28.75,66.72,2
2021-10-11 10:22:24,394.45,28.74,66.14,2
2021-10-11 10:22:46,383.67,28.72,66.41,2
2021-10-11 10:23:09,378.4,28.73,66.32,2
2021-10-11 10:23:32,325.65,28.74,66.05,2
2021-10-11 10:23:54,373.22,28.71,66.39,2
2021-10-11 10:24:17,363.11,28.7,66.29,2
2021-10-11 10:24:40,363.11,28.71,66.32,2
2021-10-11 10:25:02,378.4,28.69,65.73,2
2021-10-11 10:25:25,480.47,28.67,65.82,2
2021-10-11 10:25:48,435.01,28.66,65.79,2
2021-10-11 10:26:10,487.41,28.65,65.72,2
2021-10-11 10:26:33,494.45,28.63,65.71,2
2021-10-11 10:26:56,501.62,28.63,65.79,2
2021-10-11 10:27:18,494.45,28.62,65.84,2
2021-10-11 10:29:38,346.48,28.67,65.97,2
2021-10-11 10:30:01,416.9,28.66,65.89,1
2021-10-11 10:30:23,416.9,28.65,65.78,1
2021-10-11 10:30:46,422.97,28.64,65.9,1
2021-10-11 10:31:09,435.42,28.63,65.99,1
2021-10-11 10:31:31,388.01,28.63,66.08,1
2021-10-11 10:31:54,416.9,28.64,66.11,1
2021-10-11 10:32:17,416.9,28.64,66.05,1
2021-10-11 10:32:39,382.52,28.64,66.12,1
2021-10-11 10:33:02,366.57,28.65,66.1,1
2021-10-11 10:33:25,361.42,28.64,66.21,1
2021-10-11 10:33:48,405.05,28.65,66.24,1
2021-10-11 10:34:10,416.9,28.66,66.21,1
2021-10-11 10:34:33,361.42,28.67,66.19,1
2021-10-11 10:34:56,393.6,28.66,66.09,1
2021-10-11 10:35:18,393.6,28.65,66.21,1
2021-10-11 10:35:41,393.6,28.66,66.01,1
2021-10-11 10:36:04,393.6,28.66,66.14,1
2021-10-11 10:36:27,351.38,28.66,66.26,1
2021-10-11 10:36:49,393.6,28.67,66.16,1
2021-10-11 10:37:12,393.6,28.66,66.16,1
2021-10-11 10:37:34,393.6,28.67,66.19,1
2021-10-11 10:37:57,393.6,28.68,66.28,1
2021-10-11 10:38:20,393.6,28.69,66.2,1
2021-10-11 10:38:43,388.01,28.69,66.14,1
2021-10-11 10:39:05,336.91,28.71,66.03,1
2021-10-11 10:39:28,388.01,28.73,65.96,1
2021-10-11 10:39:51,388.01,28.73,66.05,1
2021-10-11 10:40:13,388.01,28.74,66.03,1
2021-10-11 10:40:36,346.48,28.73,66.0,1
2021-11-29 06:58:12,364.34,25.76,65.6,1
2021-11-29 06:58:35,415.37,25.74,65.64,1
2021-11-29 06:58:58,386.65,25.72,65.79,1
2021-11-29 06:59:20,420.38,25.72,65.79,1
2021-11-29 06:59:43,386.65,25.72,65.83,1
2021-11-29 07:00:05,420.38,25.74,66.02,1
2021-11-29 07:00:28,420.38,25.73,66.11,1
2021-11-29 07:00:51,386.65,25.74,66.0,1
2021-11-29 07:01:13,430.59,25.77,66.0,1
2021-11-29 07:01:36,430.59,25.8,66.04,1
2021-11-29 07:01:59,430.59,25.82,65.96,1
2021-11-29 07:02:21,391.28,25.84,65.87,2
2021-11-29 07:02:44,391.28,25.88,65.84,2
2021-11-29 07:03:06,391.28,25.89,65.78,2
2021-11-29 07:03:29,391.28,25.9,65.75,2
2021-11-29 07:03:52,430.59,25.92,65.73,2
2021-11-29 07:04:14,391.28,25.92,65.76,2
2021-11-29 07:04:37,430.59,25.92,65.72,2
2021-11-29 07:05:00,391.28,25.92,65.72,2
2021-11-29 07:05:22,435.8,25.98,65.7,2
2021-11-29 07:05:45,430.59,26.0,65.69,2
2021-11-29 07:06:07,395.98,26.04,65.69,1
2021-11-29 07:06:30,435.8,26.05,65.57,1
2021-11-29 07:06:53,430.59,26.07,65.59,1
2021-11-29 07:07:15,435.8,26.09,65.5,1
2021-11-29 07:07:38,395.98,26.07,65.41,1
2021-11-29 07:08:01,441.08,26.09,65.37,1
2021-11-29 07:08:23,441.08,26.06,65.41,1
2021-11-29 07:08:46,446.42,26.08,65.47,1
2021-11-29 07:09:08,395.98,26.06,65.37,1
2021-11-29 07:09:31,441.08,26.04,65.44,1
2021-11-29 07:09:54,400.73,26.02,65.47,1
2021-11-29 07:10:16,435.8,26.02,65.45,1
2021-11-29 07:10:39,430.59,26.02,65.53,1
2021-11-29 07:11:02,435.8,26.02,65.5,1
2021-11-29 07:11:24,435.8,26.01,65.53,1
2021-11-29 07:11:47,435.8,25.99,65.66,1
2021-11-29 07:12:10,435.8,25.99,65.67,1
2021-11-29 07:12:32,395.98,26.01,65.66,1
2021-11-29 07:12:55,435.8,26.01,65.69,1
2021-11-29 07:13:18,391.28,26.04,65.67,1
2021-11-29 07:13:41,420.38,26.04,65.64,1
2021-11-29 07:14:03,435.8,26.04,65.59,1
2021-11-29 07:14:26,441.08,26.07,65.55,1
2021-11-29 07:14:49,435.8,26.09,65.53,1
2021-11-29 07:15:11,435.8,26.08,65.6,2
2021-11-29 07:15:34,435.8,26.15,65.62,2
2021-11-29 07:15:57,391.28,26.16,65.52,2
2021-11-29 07:16:19,446.42,26.16,65.49,2
2021-11-29 07:16:42,446.42,26.16,65.47,2
2021-11-29 07:17:05,451.84,26.16,65.5,2
2021-11-29 07:17:27,451.84,26.16,65.48,2
2021-11-29 07:17:50,451.84,26.18,65.46,2
2021-11-29 07:18:13,451.84,26.18,65.47,2
2021-11-29 07:18:35,451.84,26.19,65.49,2
2021-11-29 07:18:58,462.88,26.19,65.47,2
